Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Month,Year,Price_per_unit,Profit_margin,Profit_per_unit
2023-09-21,Monitor,Accessories,East,6,942,80.27,9,2023,157.0,0.08521231422505307,13.378333333333332
2023-07-30,Smartphone,Electronics,South,8,7640,1663.63,7,2023,955.0,0.21775261780104713,207.95375
2022-05-12,Camera,Electronics,South,5,4540,939.71,5,2022,908.0,0.20698458149779736,187.942
2022-11-27,Headphones,Accessories,North,1,1030,190.47,11,2022,1030.0,0.1849223300970874,190.47
2023-09-20,Printer,Office,North,2,384,30.84,9,2023,192.0,0.0803125,15.42
2024-11-24,Smartwatch,Electronics,West,8,8560,991.94,11,2024,1070.0,0.11588084112149534,123.9925
2022-08-23,Camera,Electronics,West,9,1557,117.36,8,2022,173.0,0.0753757225433526,13.04
2023-05-04,Tablet,Electronics,East,7,707,124.59,5,2023,101.0,0.17622347949080622,17.798571428571428
2022-08-05,Mouse,Accessories,West,5,3405,476.39,8,2022,681.0,0.13990895741556533,95.27799999999999
2024-11-15,Tablet,Electronics,West,6,4722,522.16,11,2024,787.0,0.11058026260059296,87.02666666666666
2022-01-04,Headphones,Accessories,North,2,2150,625.93,1,2022,1075.0,0.2911302325581395,312.965
2022-11-04,Monitor,Accessories,West,7,3619,827.39,11,2022,517.0,0.22862392926222713,118.19857142857143
2023-08-09,Smartwatch,Electronics,South,4,3892,909.22,8,2023,973.0,0.2336125385405961,227.305
2022-08-02,Camera,Electronics,South,1,54,13.29,8,2022,54.0,0.24611111111111109,13.29
2023-12-04,Keyboard,Accessories,South,1,612,136.25,12,2023,612.0,0.22263071895424835,136.25
2022-09-03,Monitor,Accessories,East,5,3850,419.55,9,2022,770.0,0.10897402597402597,83.91
2024-04-20,Camera,Electronics,East,5,3005,389.93,4,2024,601.0,0.1297603993344426,77.986
2024-07-15,Headphones,Accessories,North,9,5256,1296.65,7,2024,584.0,0.24669901065449013,144.07222222222222
2023-03-13,Printer,Office,East,6,3576,1033.3,3,2023,596.0,0.28895413870246084,172.21666666666667
2022-11-08,Tablet,Electronics,West,5,3415,496.48,11,2022,683.0,0.14538213762811128,99.296
2023-01-13,Camera,Electronics,West,3,1722,203.04,1,2023,574.0,0.11790940766550523,67.67999999999999
2022-04-14,Mouse,Accessories,East,8,4088,853.36,4,2022,511.0,0.20874755381604698,106.67
2024-02-09,Headphones,Accessories,West,5,5320,882.84,2,2024,1064.0,0.16594736842105265,176.568
2022-11-27,Mouse,Accessories,West,6,3660,1079.0,11,2022,610.0,0.2948087431693989,179.83333333333334
2024-05-13,Camera,Electronics,West,6,5250,1228.49,5,2024,875.0,0.23399809523809523,204.74833333333333
2022-04-17,Laptop,Electronics,North,4,328,90.89,4,2022,82.0,0.27710365853658536,22.7225
2023-09-29,Smartphone,Electronics,West,7,1596,359.71,9,2023,228.0,0.22538220551378446,51.387142857142855
2023-02-11,Printer,Office,South,7,2443,661.21,2,2023,349.0,0.2706549324600901,94.45857142857143
2023-07-23,Smartwatch,Electronics,East,7,5432,870.08,7,2023,776.0,0.16017673048600883,124.29714285714286
2022-04-04,Printer,Office,North,3,1254,221.19,4,2022,418.0,0.17638755980861243,73.73
2022-02-19,Tablet,Electronics,East,5,5495,1276.27,2,2022,1099.0,0.23226023657870792,255.254
2023-12-07,Headphones,Accessories,North,4,596,72.65,12,2023,149.0,0.12189597315436243,18.1625
2024-10-18,Printer,Office,South,6,3696,597.66,10,2024,616.0,0.16170454545454543,99.61
2022-04-18,Mouse,Accessories,North,6,4488,939.05,4,2022,748.0,0.20923573975044563,156.50833333333333
2023-10-18,Camera,Electronics,West,6,6846,932.21,10,2023,1141.0,0.1361685655857435,155.36833333333334
2023-12-29,Mouse,Accessories,West,8,2960,607.64,12,2023,370.0,0.20528378378378379,75.955
2023-07-31,Smartphone,Electronics,South,1,419,99.5,7,2023,419.0,0.23747016706443913,99.5
2024-09-03,Laptop,Electronics,West,6,6246,327.14,9,2024,1041.0,0.052375920589177075,54.52333333333333
2022-09-12,Tablet,Electronics,South,4,1900,372.18,9,2022,475.0,0.1958842105263158,93.045
2023-06-08,Monitor,Accessories,North,7,3451,397.29,6,2023,493.0,0.1151231527093596,56.75571428571429
2024-11-24,Smartphone,Electronics,West,2,1612,344.37,11,2024,806.0,0.2136290322580645,172.185
2022-08-13,Laptop,Electronics,South,5,4445,642.83,8,2022,889.0,0.14461867266591677,128.566
2024-08-06,Smartwatch,Electronics,North,5,720,63.84,8,2024,144.0,0.08866666666666667,12.768
2024-04-16,Mouse,Accessories,East,2,1428,234.49,4,2024,714.0,0.16420868347338935,117.245
2024-12-27,Tablet,Electronics,East,4,3532,665.2,12,2024,883.0,0.1883352208380521,166.3
2024-09-08,Camera,Electronics,North,6,6528,549.62,9,2024,1088.0,0.08419424019607843,91.60333333333334
2023-09-04,Monitor,Accessories,East,1,743,216.5,9,2023,743.0,0.2913862718707941,216.5
2023-10-13,Smartwatch,Electronics,East,6,1758,287.36,10,2023,293.0,0.1634584755403868,47.89333333333334
2023-11-29,Headphones,Accessories,South,8,1008,100.61,11,2023,126.0,0.09981150793650793,12.57625
2024-10-21,Smartphone,Electronics,East,1,995,149.86,10,2024,995.0,0.15061306532663318,149.86
2024-10-05,Keyboard,Accessories,West,9,4032,876.91,10,2024,448.0,0.2174875992063492,97.43444444444444
2022-10-29,Smartphone,Electronics,East,6,480,131.08,10,2022,80.0,0.27308333333333334,21.846666666666668
2024-10-25,Laptop,Electronics,East,1,989,149.99,10,2024,989.0,0.1516582406471183,149.99
2022-01-24,Smartphone,Electronics,North,9,6606,759.55,1,2022,734.0,0.11497880714501967,84.39444444444445
2024-02-06,Smartwatch,Electronics,East,6,912,256.58,2,2024,152.0,0.2813377192982456,42.76333333333333
2022-07-21,Mouse,Accessories,South,4,2912,331.11,7,2022,728.0,0.11370535714285715,82.7775
2023-02-03,Camera,Electronics,West,5,845,69.35,2,2023,169.0,0.08207100591715975,13.87
2023-08-10,Monitor,Accessories,South,4,2804,382.82,8,2023,701.0,0.13652639087018545,95.705
2024-12-28,Laptop,Electronics,East,2,208,11.53,12,2024,104.0,0.05543269230769231,5.765
2022-11-19,Smartwatch,Electronics,East,1,379,42.24,11,2022,379.0,0.11145118733509235,42.24
2024-05-18,Mouse,Accessories,West,3,1227,113.38,5,2024,409.0,0.0924042379788101,37.79333333333333
2023-08-03,Headphones,Accessories,East,7,5551,392.37,8,2023,793.0,0.07068456134029905,56.05285714285714
2022-08-06,Headphones,Accessories,West,1,423,115.44,8,2022,423.0,0.27290780141843973,115.44
2022-01-26,Headphones,Accessories,West,6,5982,944.81,1,2022,997.0,0.15794215981277163,157.46833333333333
2022-12-07,Smartphone,Electronics,West,4,3732,468.6,12,2022,933.0,0.12556270096463024,117.15
2023-03-02,Printer,Office,North,9,5904,1152.23,3,2023,656.0,0.19516090785907858,128.02555555555557
2024-02-01,Headphones,Accessories,East,5,1810,171.47,2,2024,362.0,0.09473480662983426,34.294
2023-01-30,Smartphone,Electronics,South,6,5604,615.07,1,2023,934.0,0.10975553176302642,102.51166666666667
2022-04-28,Laptop,Electronics,West,2,432,81.31,4,2022,216.0,0.1882175925925926,40.655
2024-11-27,Keyboard,Accessories,East,2,416,68.58,11,2024,208.0,0.16485576923076922,34.29
2022-09-07,Monitor,Accessories,North,8,1224,281.43,9,2022,153.0,0.2299264705882353,35.17875
2022-03-12,Printer,Office,West,8,5168,672.6,3,2022,646.0,0.13014705882352942,84.075
2022-11-10,Monitor,Accessories,East,6,6522,502.98,11,2022,1087.0,0.07712051517939282,83.83
2022-09-03,Keyboard,Accessories,South,5,1090,140.7,9,2022,218.0,0.12908256880733943,28.139999999999997
2024-09-30,Laptop,Electronics,South,3,1737,353.17,9,2024,579.0,0.203321819228555,117.72333333333334
2024-03-08,Printer,Office,West,9,7281,1358.17,3,2024,809.0,0.18653619008377972,150.9077777777778
2024-03-19,Smartwatch,Electronics,South,9,5832,1007.54,3,2024,648.0,0.17276063100137173,111.94888888888889
2024-07-21,Printer,Office,East,9,7020,623.97,7,2024,780.0,0.0888846153846154,69.33
2023-06-07,Mouse,Accessories,South,3,2001,420.08,6,2023,667.0,0.2099350324837581,140.02666666666667
2024-08-13,Monitor,Accessories,West,2,1832,489.21,8,2024,916.0,0.26703602620087336,244.605
2024-05-05,Smartwatch,Electronics,East,6,3372,934.42,5,2024,562.0,0.2771115065243179,155.73666666666665
2024-12-20,Tablet,Electronics,West,6,3384,503.86,12,2024,564.0,0.14889479905437353,83.97666666666667
2024-11-30,Monitor,Accessories,East,1,351,31.95,11,2024,351.0,0.09102564102564102,31.95
2024-12-16,Camera,Electronics,South,2,2092,549.42,12,2024,1046.0,0.2626290630975143,274.71
2023-03-19,Monitor,Accessories,South,7,1309,138.46,3,2023,187.0,0.10577540106951873,19.78
2024-04-28,Keyboard,Accessories,North,9,6696,407.36,4,2024,744.0,0.0608363201911589,45.26222222222222
2022-09-29,Keyboard,Accessories,East,5,1020,162.36,9,2022,204.0,0.1591764705882353,32.472
2022-05-30,Keyboard,Accessories,East,8,8240,2006.72,5,2022,1030.0,0.24353398058252426,250.84
2022-10-07,Headphones,Accessories,South,9,9810,1008.6,10,2022,1090.0,0.10281345565749235,112.06666666666666
2023-01-13,Tablet,Electronics,West,1,853,97.5,1,2023,853.0,0.11430246189917936,97.5
2023-01-06,Camera,Electronics,East,4,4416,1081.53,1,2023,1104.0,0.2449116847826087,270.3825
2023-01-11,Headphones,Accessories,North,8,3832,741.44,1,2023,479.0,0.1934864300626305,92.68
2024-12-16,Monitor,Accessories,South,4,1876,221.18,12,2024,469.0,0.1178997867803838,55.295
2024-03-14,Laptop,Electronics,South,3,2634,392.21,3,2024,878.0,0.14890280941533787,130.73666666666665
2023-08-26,Laptop,Electronics,North,1,1027,259.92,8,2023,1027.0,0.25308666017526776,259.92
2023-07-10,Printer,Office,West,5,3100,911.86,7,2023,620.0,0.2941483870967742,182.372
2022-03-18,Mouse,Accessories,West,1,104,29.67,3,2022,104.0,0.28528846153846155,29.67
2024-06-18,Mouse,Accessories,East,2,1590,147.2,6,2024,795.0,0.09257861635220126,73.6
2024-08-20,Camera,Electronics,South,4,1104,63.57,8,2024,276.0,0.057581521739130434,15.8925
2024-09-18,Smartphone,Electronics,South,3,1851,198.71,9,2024,617.0,0.10735278227984874,66.23666666666666
2024-11-06,Smartphone,Electronics,South,2,1408,193.09,11,2024,704.0,0.1371377840909091,96.545
2022-05-24,Laptop,Electronics,South,7,4641,1341.98,5,2022,663.0,0.28915750915750915,191.71142857142857
2022-10-01,Tablet,Electronics,West,7,2611,539.37,10,2022,373.0,0.20657602451168136,77.05285714285715
2023-12-05,Laptop,Electronics,North,4,3824,711.92,12,2023,956.0,0.1861715481171548,177.98
2023-03-08,Smartphone,Electronics,East,2,2042,501.34,3,2023,1021.0,0.24551420176297747,250.67
2023-07-30,Tablet,Electronics,North,6,6378,1408.28,7,2023,1063.0,0.2208027594857322,234.71333333333334
2023-03-14,Camera,Electronics,East,4,4692,409.07,3,2023,1173.0,0.0871845694799659,102.2675
2024-06-30,Laptop,Electronics,West,6,6234,1829.07,6,2024,1039.0,0.29340230991337823,304.84499999999997
2024-09-25,Smartphone,Electronics,West,4,1852,535.07,9,2024,463.0,0.288914686825054,133.7675
2022-02-05,Monitor,Accessories,South,3,3075,804.06,2,2022,1025.0,0.26148292682926827,268.02
2023-10-24,Printer,Office,North,5,370,92.45,10,2023,74.0,0.24986486486486487,18.490000000000002
2024-12-11,Keyboard,Accessories,North,6,624,66.99,12,2024,104.0,0.10735576923076923,11.165
2023-07-13,Smartwatch,Electronics,South,2,1734,310.76,7,2023,867.0,0.1792156862745098,155.38
2023-05-05,Printer,Office,West,9,2268,361.62,5,2023,252.0,0.15944444444444444,40.18
2022-08-31,Camera,Electronics,East,5,3670,924.95,8,2022,734.0,0.2520299727520436,184.99
2024-08-16,Smartwatch,Electronics,North,7,4634,1358.44,8,2024,662.0,0.29314630988347,194.06285714285715
2024-01-20,Headphones,Accessories,North,9,1440,94.41,1,2024,160.0,0.0655625,10.49
2023-04-11,Laptop,Electronics,West,6,5136,1225.4,4,2023,856.0,0.23859034267912774,204.23333333333335
2024-09-20,Smartphone,Electronics,East,1,166,31.72,9,2024,166.0,0.1910843373493976,31.72
2022-02-03,Keyboard,Accessories,East,3,1422,328.98,2,2022,474.0,0.23135021097046415,109.66000000000001
2023-09-11,Headphones,Accessories,East,8,1832,532.97,9,2023,229.0,0.29092248908296947,66.62125
2022-10-29,Printer,Office,South,1,668,94.08,10,2022,668.0,0.1408383233532934,94.08
2024-12-22,Camera,Electronics,West,6,1272,336.3,12,2024,212.0,0.2643867924528302,56.050000000000004
2023-06-26,Keyboard,Accessories,North,8,984,72.54,6,2023,123.0,0.07371951219512196,9.0675
2024-07-25,Printer,Office,South,7,7896,484.76,7,2024,1128.0,0.061393110435663624,69.25142857142858
2022-11-12,Smartphone,Electronics,North,1,636,42.4,11,2022,636.0,0.06666666666666667,42.4
2023-08-05,Laptop,Electronics,North,3,2031,450.23,8,2023,677.0,0.22167897587395372,150.07666666666668
2022-02-23,Mouse,Accessories,West,9,3186,483.22,2,2022,354.0,0.15166980539861896,53.69111111111111
2022-05-06,Headphones,Accessories,South,1,134,33.12,5,2022,134.0,0.2471641791044776,33.12
2024-04-27,Tablet,Electronics,South,5,1765,347.42,4,2024,353.0,0.19683852691218132,69.48400000000001
2023-07-28,Keyboard,Accessories,East,4,3628,717.81,7,2023,907.0,0.19785281146637265,179.4525
2024-12-06,Monitor,Accessories,West,4,1000,198.92,12,2024,250.0,0.19891999999999999,49.73
2023-03-08,Camera,Electronics,North,2,2134,119.89,3,2023,1067.0,0.05618088097469541,59.945
2023-05-25,Smartwatch,Electronics,North,7,6706,1687.22,5,2023,958.0,0.2515985684461676,241.03142857142856
2024-11-03,Laptop,Electronics,East,3,321,72.13,11,2024,107.0,0.22470404984423675,24.043333333333333
2023-02-19,Camera,Electronics,South,3,3126,710.14,2,2023,1042.0,0.22717210492642353,236.71333333333334
2023-11-05,Monitor,Accessories,South,7,5446,697.21,11,2023,778.0,0.12802240176276167,99.60142857142857
2023-05-02,Tablet,Electronics,East,1,1131,140.55,5,2023,1131.0,0.12427055702917773,140.55
2023-07-24,Printer,Office,East,2,1946,141.75,7,2023,973.0,0.07284172661870504,70.875
2023-09-16,Laptop,Electronics,North,7,6818,1348.26,9,2023,974.0,0.19775007333528893,192.60857142857142
2023-03-29,Smartphone,Electronics,East,7,2317,677.61,3,2023,331.0,0.29245144583513166,96.80142857142857
2023-01-27,Smartwatch,Electronics,East,6,396,89.51,1,2023,66.0,0.22603535353535356,14.918333333333335
2023-11-16,Smartphone,Electronics,South,1,558,49.81,11,2023,558.0,0.0892652329749104,49.81
2023-03-21,Smartphone,Electronics,East,9,2034,593.13,3,2023,226.0,0.2916076696165192,65.90333333333334
2022-06-01,Mouse,Accessories,West,8,6080,1171.93,6,2022,760.0,0.19275164473684211,146.49125
2023-02-04,Smartwatch,Electronics,East,2,1378,183.1,2,2023,689.0,0.13287373004354136,91.55
2024-03-04,Monitor,Accessories,East,3,483,120.11,3,2024,161.0,0.24867494824016564,40.03666666666667
2022-10-19,Keyboard,Accessories,South,8,7864,1615.58,10,2022,983.0,0.20543997965412003,201.9475
2022-01-27,Printer,Office,North,2,1268,141.76,1,2022,634.0,0.1117981072555205,70.88
2022-10-06,Printer,Office,West,6,3774,606.94,10,2022,629.0,0.16082140964493907,101.15666666666668
2023-09-16,Smartwatch,Electronics,East,9,9090,727.64,9,2023,1010.0,0.08004840484048405,80.8488888888889
2024-01-10,Camera,Electronics,North,5,3720,1077.21,1,2024,744.0,0.2895725806451613,215.442
2022-07-02,Smartphone,Electronics,East,8,8896,1825.26,7,2022,1112.0,0.20517760791366907,228.1575
2024-10-01,Mouse,Accessories,South,4,3264,639.8,10,2024,816.0,0.1960171568627451,159.95
2023-03-04,Printer,Office,West,2,146,15.48,3,2023,73.0,0.10602739726027398,7.74
2024-05-26,Headphones,Accessories,East,3,1683,129.64,5,2024,561.0,0.07702911467617349,43.21333333333333
2022-01-10,Camera,Electronics,West,7,6076,788.14,1,2022,868.0,0.12971362738643843,112.59142857142857
2023-07-19,Smartwatch,Electronics,West,2,2388,492.54,7,2023,1194.0,0.2062562814070352,246.27
2023-07-11,Smartphone,Electronics,East,6,882,180.63,7,2023,147.0,0.20479591836734692,30.105
2022-06-05,Laptop,Electronics,West,3,3561,206.87,6,2022,1187.0,0.05809323223813535,68.95666666666666
2024-10-20,Tablet,Electronics,East,7,3395,350.26,10,2024,485.0,0.10316936671575846,50.037142857142854
2022-01-31,Smartphone,Electronics,South,6,3366,460.75,1,2022,561.0,0.136883541295306,76.79166666666667
2022-11-30,Mouse,Accessories,East,2,630,144.14,11,2022,315.0,0.22879365079365077,72.07
2023-07-14,Camera,Electronics,South,1,440,34.74,7,2023,440.0,0.07895454545454546,34.74
2024-09-22,Smartwatch,Electronics,East,6,6462,1466.15,9,2024,1077.0,0.22688796038378212,244.35833333333335
2024-12-29,Monitor,Accessories,South,6,5004,1197.36,12,2024,834.0,0.23928057553956833,199.55999999999997
2022-02-16,Laptop,Electronics,South,8,1840,461.21,2,2022,230.0,0.2506576086956522,57.65125
2022-11-06,Tablet,Electronics,South,7,4466,763.14,11,2022,638.0,0.17087774294670846,109.02
2022-12-27,Tablet,Electronics,South,6,3048,823.36,12,2022,508.0,0.27013123359580055,137.22666666666666
2024-06-03,Mouse,Accessories,South,7,4977,516.7,6,2024,711.0,0.10381756077958611,73.81428571428572
2022-07-01,Keyboard,Accessories,South,3,2010,387.31,7,2022,670.0,0.19269154228855723,129.10333333333332
2022-01-30,Camera,Electronics,South,8,5352,1133.57,1,2022,669.0,0.21180306427503737,141.69625
2024-01-07,Camera,Electronics,North,4,4136,294.21,1,2024,1034.0,0.07113394584139264,73.5525
2022-04-30,Camera,Electronics,West,8,6336,439.42,4,2022,792.0,0.06935290404040405,54.9275
2023-11-28,Laptop,Electronics,East,9,5481,1540.75,11,2023,609.0,0.2811074621419449,171.19444444444446
2024-10-15,Camera,Electronics,West,6,6366,318.97,10,2024,1061.0,0.05010524662268301,53.16166666666667
2023-09-20,Printer,Office,West,1,623,81.24,9,2023,623.0,0.13040128410914928,81.24
2024-12-20,Mouse,Accessories,South,3,237,49.94,12,2024,79.0,0.21071729957805907,16.646666666666665
2022-03-18,Keyboard,Accessories,North,9,8370,1525.8,3,2022,930.0,0.18229390681003585,169.53333333333333
2023-04-11,Headphones,Accessories,South,5,4965,774.74,4,2023,993.0,0.15604028197381672,154.948
2024-08-04,Camera,Electronics,South,7,7791,1844.69,8,2024,1113.0,0.2367719163136953,263.52714285714285
2024-09-29,Smartphone,Electronics,West,1,158,32.89,9,2024,158.0,0.20816455696202532,32.89
2023-03-11,Keyboard,Accessories,West,7,4347,712.79,3,2023,621.0,0.16397285484242005,101.82714285714285
2022-09-13,Smartphone,Electronics,East,4,3364,527.28,9,2022,841.0,0.15674197384066588,131.82
2023-07-29,Camera,Electronics,South,3,1098,77.81,7,2023,366.0,0.07086520947176685,25.936666666666667
2022-05-14,Headphones,Accessories,West,3,1083,257.44,5,2022,361.0,0.2377100646352724,85.81333333333333
2022-09-09,Laptop,Electronics,East,4,1628,314.96,9,2022,407.0,0.19346437346437345,78.74
2024-11-19,Keyboard,Accessories,South,4,1472,387.27,11,2024,368.0,0.26309103260869565,96.8175
2024-09-19,Printer,Office,West,9,3753,1114.87,9,2024,417.0,0.29706101785238476,123.87444444444444
2023-07-03,Monitor,Accessories,South,6,6402,1602.79,7,2023,1067.0,0.2503577007185255,267.13166666666666
2024-04-17,Monitor,Accessories,West,3,2565,510.73,4,2024,855.0,0.1991150097465887,170.24333333333334
2024-10-18,Mouse,Accessories,South,3,2214,127.34,10,2024,738.0,0.05751580849141825,42.446666666666665
2024-06-16,Monitor,Accessories,West,3,975,291.81,6,2024,325.0,0.2992923076923077,97.27
2023-10-14,Printer,Office,East,8,3312,854.12,10,2023,414.0,0.2578864734299517,106.765
2023-10-12,Printer,Office,East,1,267,41.85,10,2023,267.0,0.15674157303370786,41.85
2022-04-11,Smartphone,Electronics,East,9,8145,2384.42,4,2022,905.0,0.29274647022713324,264.93555555555554
2022-01-06,Printer,Office,North,1,232,34.26,1,2022,232.0,0.14767241379310345,34.26
2024-10-06,Smartphone,Electronics,North,3,300,38.44,10,2024,100.0,0.12813333333333332,12.813333333333333
2024-02-27,Monitor,Accessories,East,2,2248,473.21,2,2024,1124.0,0.2105026690391459,236.605
2023-10-10,Monitor,Accessories,North,6,1614,166.62,10,2023,269.0,0.10323420074349443,27.77
